pump_age,water_tech,water_source,management,district,target,risk_score,risk_pct,#lat_deg,#lon_deg,#water_point_name,#adm2
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-2.023610938,30.2216673,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.82431388,29.91329855,Rwanda,Rulindo
8.0,unknown,Rainwater Harvesting,Private Operator/Delegated Management,Gicumbi,0,0.6265764438090262,62.7,-1.76170852,30.20806871,Rwanda,Gicumbi
41.0,unknown,Protected Well,unknown,Rulindo,0,0.480605676764294,48.1,-1.6671669444444444,30.041890555555558,Rwanda,Rulindo
12.0,unknown,Protected Spring,unknown,Huye,0,0.9999482381047183,100.0,-2.471455,29.65,Rwanda,Huye
8.0,unknown,Protected Well,unknown,Gicumbi,0,0.2297284038152635,23.0,-1.663511846,30.0924294,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,0,0.2297284038152635,23.0,-1.58531618,30.15681257,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.80043093,30.09333278,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.5911085120721807,59.1,-1.8414233999999947,30.2420516,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.644282077,29.99874242,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.77703073,30.0609998,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.731282206,30.17621482,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.691354183,30.07104257,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.621149725,29.96860287,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.618354007,29.98693237,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.617128003,29.95364506,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.601238619,29.99515647,Rwanda,Gicumbi
7.0,Public Tapstand,Piped Water,unknown,Bugesera,1,0.03290458187299805,3.3,-2.228252,30.231672,Rwanda,Bugesera
5.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.4091365696229732,40.9,-2.012778620000009,30.08639850000001,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.853808072,29.97213177,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.82474131,29.97922374,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.652476658,29.96998399,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.519309294,29.99632528,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-1.99758904,30.09255863,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.537338189,29.97277535,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.812429189,30.24737199,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.80235113,30.21898129,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.830565200000004,30.056960000000004,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.9047047000000064,29.98091889999999,Rwanda,Rulindo
34.0,unknown,Protected Well,Community Management,Rulindo,1,0.01601508401337237,1.6,-1.724345,30.053683333333332,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.703651777,30.08390643,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.719811877,30.18779117,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.6514391999999978,30.0037813,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.7748544500000152,30.00726639999998,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.667029887,30.04180932,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.663569081,30.08694581,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6622251000000157,30.144622400000006,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.578469697,30.15272474,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-1.992404976,30.05232898,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.696093333,30.21013333,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.519752007,30.00258795,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.645048857,30.0925069,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.616213405,30.13210681,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.629475481,30.17468193,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.870947600000002,29.9637743,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.579604277,30.01335381,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.5773104,30.03364428,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.75292863,29.96546718,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.594861875,30.11254884,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.572199483,30.10696248,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.5656029300000085,30.142696359999995,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.580051158,30.16892877,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.6547086999999996,29.90639939999999,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.499315,30.02051833,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.656016625,29.9558629,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.4091365696229732,40.9,-2.0318474000000184,30.113065089999996,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.85414807,29.91538717,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.8010420000000134,30.11429920000001,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,0,0.2297284038152635,23.0,-1.463679653,30.01183392,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.858892233,29.94601701,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.830614362,29.98643673,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.718637949,29.93037401,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-1.979161287,30.0932422,Rwanda,Kicukiro
39.0,unknown,Protected Well,unknown,Rulindo,1,0.2844155712083617,28.4,-1.7048275,29.98045861111111,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.81995475,29.96222732,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.66171873,29.87853915,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.819735200000005,30.19955690000001,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.81807068,29.99020757,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.910898385,29.9829692,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.85068057,29.92063108,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.891739278,29.97411673,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.8490017000000163,29.91635239999999,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.8304874999999945,29.91715729999999,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.747216953,29.95358739,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.62454465,29.87003613,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.456061571,29.99907287,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.533835083,30.03033942,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-2.024057613,30.19464789,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.627382263,29.9908912,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.614964568,29.95325352,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.604566133,29.96090642,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.604623247,29.96355136,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.602370226,29.97344916,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.59719343,29.95409885,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.63400735000001,29.93018247000001,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.596897382,29.95656832,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.586336667,29.99502,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.67472433,30.12075424,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.45422283,29.9967128,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.5821804100000092,29.999265830000002,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-1.981356585,30.09959037,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.649288565,30.12681793,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.579855809,29.95722851,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.5969547,30.05277711,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.558289538,30.13489065,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.551540522,29.98940103,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.531599700000004,29.985191200000006,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.455215686,30.09135577,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.8228663000000043,29.915608899999985,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Burera,1,0.026333864879949043,2.6,-1.501535319,29.98301334,Rwanda,Burera
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.606,30.13077333,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.853627003,29.96726884,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.788384757,29.96402435,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.702058040000008,29.91011725999999,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.474151555,29.99500492,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.467863607,29.99861916,Rwanda,Gicumbi
8.0,Hand Pump - Afridev,Protected Well,unknown,Kicukiro,1,0.524852267887464,52.5,-1.974292809,30.09182874,Rwanda,Kicukiro
5.0,unknown,Protected Well,unknown,Kicukiro,1,0.006221467699414784,0.6,-1.9669241000000024,30.09701280000001,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Kicukiro,1,0.4930239632249813,49.3,-1.964853461,30.11204754,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.43726504,30.04447589,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.469306235,30.01256791,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.75297949,30.02901797,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.785558914,30.23841035,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.562304229,30.16465927,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.652351512,30.00539434,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.675757115,30.11381959,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.663586168,30.18738432,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-2.033299173,30.09428132,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.653352929,30.17748832,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.775925067,29.92767831,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.765883439,29.93176733,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.632261355,30.15104539,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.695263606,30.24024956,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-1.982424004,30.08083489,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.71337002,29.91474447,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.596263264,30.06199966,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.4091365696229732,40.9,-1.9920943000000073,30.158428599999986,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.536965048,29.97803585,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.530039715,29.98856412,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.549240734,30.0410981,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.459321667,30.00311167,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.665497271,30.12295735,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,0,0.2297284038152635,23.0,-1.743653845,30.16874276,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.641979814,30.0090336,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,0,0.2297284038152635,23.0,-1.40972896,30.07547707,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.6260666500000034,30.086709589999987,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.674272454,30.153147,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.63509288,29.89530689,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.572639273,30.0170311,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-1.99140746,30.1136995,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.445363162,30.08292854,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.6869264,30.10969667,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.6538148999999973,30.128793099999985,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.6986537999999962,30.226866199999996,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.593387531,30.00619243,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.518977413,30.04447549,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.5303311000000155,30.058585099999988,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.5388529800000104,30.161395860000003,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.470019049,30.04361268,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.85022277,29.97877278,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.728344145,30.18771094,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.81966337,29.95947396,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.625358281,30.12892308,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.769418375,29.92124269,Rwanda,Rulindo
12.0,Hand Pump - India Mark,Borehole/Tubewell,unknown,Ruhango,1,0.004445887436635654,0.4,-2.222216667,29.77811667,Rwanda,Ruhango
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.756086543,29.9339242,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.588386667,29.98988,Rwanda,Gicumbi
29.0,unknown,Protected Well,unknown,Rulindo,1,0.04084628142368707,4.1,-1.823385,30.012433333333334,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.80302546,30.01061126,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.69264521,29.93993102,Rwanda,Rulindo
5.0,unknown,Protected Well,unknown,Rulindo,1,0.008564511579654988,0.9,-1.6527839000000173,29.983790700000004,Rwanda,Rulindo
5.0,unknown,Rainwater Harvesting,unknown,Kicukiro,1,0.41295597762197467,41.3,-1.9734732000000053,30.12013359999999,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.80015672,30.1045292,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.78645468,30.01274177,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.707619094,30.09003064,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.623838265,29.94752044,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.61288315,29.92280838,Rwanda,Rulindo
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.690220600000014,30.080819899999998,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.660972298,30.06298796,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.635127293,30.09836691,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.602716811,30.05654126,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.583887919,30.01031086,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.565119467,30.08211521,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.54802,30.02327667,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.543684166,30.09412703,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.4677813899999987,30.00113256,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,0,0.2297284038152635,23.0,-1.5962265,30.06700129,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.5911085120721807,59.1,-1.4489601400000107,29.99403599,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.758262487,29.93414622,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.701194221,29.99326644,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.6711692999999954,29.927169900000003,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.66866541,29.95869843,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-1.965481789,30.07826963,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.765607472,30.07768411,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.569125113,30.05996948,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-1.980935647,30.07079592,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.432549124,30.07496075,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.902332561,29.9700978,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.7378862000000144,29.9643435,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.709540621,30.050722,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.699524245,30.02597688,Rwanda,Rulindo
